File,Min,Mean,Max
sm1_mm_ACCESS1-3_rcp85_dec_mean_2020-2029_mean.tif,4.0,8.4,12.0
sm1_mm_ACCESS1-3_rcp85_jan_mean_2030-2039_mean.tif,5.0,8.8,13.0
sm1_mm_ACCESS1-3_rcp85_feb_mean_2030-2039_mean.tif,5.0,8.9,13.0
sm1_mm_ACCESS1-3_rcp85_mar_mean_2030-2039_mean.tif,5.0,9.0,13.0
sm1_mm_ACCESS1-3_rcp85_apr_mean_2030-2039_mean.tif,1.0,8.3,13.0
sm1_mm_ACCESS1-3_rcp85_may_mean_2030-2039_mean.tif,1.0,6.5,13.0
sm1_mm_ACCESS1-3_rcp85_jun_mean_2030-2039_mean.tif,1.0,6.9,12.0
sm1_mm_ACCESS1-3_rcp85_jul_mean_2030-2039_mean.tif,3.0,7.3,12.0
sm1_mm_ACCESS1-3_rcp85_aug_mean_2030-2039_mean.tif,4.0,7.8,12.0
sm1_mm_ACCESS1-3_rcp85_sep_mean_2030-2039_mean.tif,4.0,8.1,12.0
sm1_mm_ACCESS1-3_rcp85_oct_mean_2030-2039_mean.tif,5.0,8.2,12.0
sm1_mm_ACCESS1-3_rcp85_nov_mean_2030-2039_mean.tif,5.0,8.4,12.0
sm1_mm_ACCESS1-3_rcp85_dec_mean_2030-2039_mean.tif,5.0,8.6,12.0
sm1_mm_ACCESS1-3_rcp85_jan_mean_2040-2049_mean.tif,5.0,8.7,12.0
sm1_mm_ACCESS1-3_rcp85_feb_mean_2040-2049_mean.tif,5.0,8.9,13.0
sm1_mm_ACCESS1-3_rcp85_mar_mean_2040-2049_mean.tif,4.0,8.8,13.0
sm1_mm_ACCESS1-3_rcp85_apr_mean_2040-2049_mean.tif,1.0,8.0,13.0
sm1_mm_ACCESS1-3_rcp85_may_mean_2040-2049_mean.tif,1.0,7.0,12.0
sm1_mm_ACCESS1-3_rcp85_jun_mean_2040-2049_mean.tif,2.0,7.0,12.0
sm1_mm_ACCESS1-3_rcp85_jul_mean_2040-2049_mean.tif,3.0,7.3,12.0
sm1_mm_ACCESS1-3_rcp85_aug_mean_2040-2049_mean.tif,3.0,7.7,12.0
sm1_mm_ACCESS1-3_rcp85_sep_mean_2040-2049_mean.tif,4.0,7.9,12.0
sm1_mm_ACCESS1-3_rcp85_oct_mean_2040-2049_mean.tif,5.0,8.1,12.0
sm1_mm_ACCESS1-3_rcp85_nov_mean_2040-2049_mean.tif,5.0,8.2,12.0
sm1_mm_ACCESS1-3_rcp85_dec_mean_2040-2049_mean.tif,5.0,8.4,12.0
sm1_mm_ACCESS1-3_rcp85_jan_mean_2050-2059_mean.tif,4.0,9.0,12.0
sm1_mm_ACCESS1-3_rcp85_feb_mean_2050-2059_mean.tif,4.0,9.1,13.0
sm1_mm_ACCESS1-3_rcp85_mar_mean_2050-2059_mean.tif,4.0,9.0,13.0
sm1_mm_ACCESS1-3_rcp85_apr_mean_2050-2059_mean.tif,2.0,8.1,13.0
sm1_mm_ACCESS1-3_rcp85_may_mean_2050-2059_mean.tif,1.0,7.0,12.0
sm1_mm_ACCESS1-3_rcp85_jun_mean_2050-2059_mean.tif,2.0,7.0,12.0
sm1_mm_ACCESS1-3_rcp85_jul_mean_2050-2059_mean.tif,3.0,7.2,12.0
sm1_mm_ACCESS1-3_rcp85_aug_mean_2050-2059_mean.tif,3.0,7.5,12.0
sm1_mm_ACCESS1-3_rcp85_sep_mean_2050-2059_mean.tif,4.0,7.9,12.0
sm1_mm_ACCESS1-3_rcp85_oct_mean_2050-2059_mean.tif,4.0,8.1,12.0
sm1_mm_ACCESS1-3_rcp85_nov_mean_2050-2059_mean.tif,4.0,8.3,12.0
sm1_mm_ACCESS1-3_rcp85_dec_mean_2050-2059_mean.tif,4.0,8.5,12.0
sm1_mm_ACCESS1-3_rcp85_jan_mean_2060-2069_mean.tif,4.0,8.8,12.0
sm1_mm_ACCESS1-3_rcp85_feb_mean_2060-2069_mean.tif,6.0,9.0,13.0
sm1_mm_ACCESS1-3_rcp85_mar_mean_2060-2069_mean.tif,6.0,9.0,13.0
sm1_mm_ACCESS1-3_rcp85_apr_mean_2060-2069_mean.tif,1.0,8.4,13.0
sm1_mm_ACCESS1-3_rcp85_may_mean_2060-2069_mean.tif,1.0,7.0,12.0
sm1_mm_ACCESS1-3_rcp85_jun_mean_2060-2069_mean.tif,1.0,6.7,12.0
sm1_mm_ACCESS1-3_rcp85_jul_mean_2060-2069_mean.tif,2.0,7.3,12.0
sm1_mm_ACCESS1-3_rcp85_aug_mean_2060-2069_mean.tif,3.0,7.7,12.0
sm1_mm_ACCESS1-3_rcp85_sep_mean_2060-2069_mean.tif,4.0,7.9,12.0
sm1_mm_ACCESS1-3_rcp85_oct_mean_2060-2069_mean.tif,5.0,8.1,12.0
sm1_mm_ACCESS1-3_rcp85_nov_mean_2060-2069_mean.tif,5.0,8.4,12.0
sm1_mm_ACCESS1-3_rcp85_dec_mean_2060-2069_mean.tif,5.0,8.7,12.0
sm1_mm_ACCESS1-3_rcp85_jan_mean_2070-2079_mean.tif,3.0,8.8,12.0
sm1_mm_ACCESS1-3_rcp85_feb_mean_2070-2079_mean.tif,3.0,8.9,12.0
sm1_mm_ACCESS1-3_rcp85_mar_mean_2070-2079_mean.tif,3.0,8.8,13.0
sm1_mm_ACCESS1-3_rcp85_apr_mean_2070-2079_mean.tif,1.0,7.9,13.0
sm1_mm_ACCESS1-3_rcp85_may_mean_2070-2079_mean.tif,1.0,7.0,12.0
sm1_mm_ACCESS1-3_rcp85_jun_mean_2070-2079_mean.tif,1.0,7.0,12.0
sm1_mm_ACCESS1-3_rcp85_jul_mean_2070-2079_mean.tif,2.0,7.2,12.0
sm1_mm_ACCESS1-3_rcp85_aug_mean_2070-2079_mean.tif,3.0,7.9,12.0
sm1_mm_ACCESS1-3_rcp85_sep_mean_2070-2079_mean.tif,3.0,7.9,12.0
sm1_mm_ACCESS1-3_rcp85_oct_mean_2070-2079_mean.tif,4.0,7.9,12.0
sm1_mm_ACCESS1-3_rcp85_nov_mean_2070-2079_mean.tif,3.0,8.2,12.0
sm1_mm_ACCESS1-3_rcp85_dec_mean_2070-2079_mean.tif,3.0,8.5,12.0
sm1_mm_ACCESS1-3_rcp85_jan_mean_2080-2089_mean.tif,4.0,8.6,12.0
sm1_mm_ACCESS1-3_rcp85_feb_mean_2080-2089_mean.tif,3.0,8.7,12.0
sm1_mm_ACCESS1-3_rcp85_mar_mean_2080-2089_mean.tif,4.0,8.7,12.0
sm1_mm_ACCESS1-3_rcp85_apr_mean_2080-2089_mean.tif,2.0,8.0,13.0
sm1_mm_ACCESS1-3_rcp85_may_mean_2080-2089_mean.tif,1.0,7.0,12.0
sm1_mm_ACCESS1-3_rcp85_jun_mean_2080-2089_mean.tif,1.0,6.8,12.0
sm1_mm_ACCESS1-3_rcp85_jul_mean_2080-2089_mean.tif,2.0,7.3,12.0
sm1_mm_ACCESS1-3_rcp85_aug_mean_2080-2089_mean.tif,3.0,7.8,11.0
sm1_mm_ACCESS1-3_rcp85_sep_mean_2080-2089_mean.tif,5.0,7.9,11.0
sm1_mm_ACCESS1-3_rcp85_oct_mean_2080-2089_mean.tif,5.0,8.1,11.0
sm1_mm_ACCESS1-3_rcp85_nov_mean_2080-2089_mean.tif,4.0,8.3,11.0
sm1_mm_ACCESS1-3_rcp85_dec_mean_2080-2089_mean.tif,4.0,8.6,12.0
sm1_mm_ACCESS1-3_rcp85_jan_mean_2090-2099_mean.tif,4.0,8.7,12.0
sm1_mm_ACCESS1-3_rcp85_feb_mean_2090-2099_mean.tif,4.0,8.7,12.0
sm1_mm_ACCESS1-3_rcp85_mar_mean_2090-2099_mean.tif,4.0,8.8,12.0
sm1_mm_ACCESS1-3_rcp85_apr_mean_2090-2099_mean.tif,2.0,7.9,13.0
sm1_mm_ACCESS1-3_rcp85_may_mean_2090-2099_mean.tif,1.0,6.9,12.0
sm1_mm_ACCESS1-3_rcp85_jun_mean_2090-2099_mean.tif,2.0,6.8,12.0
sm1_mm_ACCESS1-3_rcp85_jul_mean_2090-2099_mean.tif,2.0,7.0,12.0
sm1_mm_ACCESS1-3_rcp85_aug_mean_2090-2099_mean.tif,3.0,7.6,11.0
sm1_mm_ACCESS1-3_rcp85_sep_mean_2090-2099_mean.tif,4.0,8.0,11.0
sm1_mm_ACCESS1-3_rcp85_oct_mean_2090-2099_mean.tif,6.0,8.2,11.0
sm1_mm_ACCESS1-3_rcp85_nov_mean_2090-2099_mean.tif,4.0,8.1,11.0
sm1_mm_ACCESS1-3_rcp85_dec_mean_2090-2099_mean.tif,5.0,8.5,12.0
sm1_mm_CanESM2_rcp45_jan_mean_1950-1959_mean.tif,5.0,8.4,12.0
sm1_mm_CanESM2_rcp45_feb_mean_1950-1959_mean.tif,5.0,8.5,12.0
sm1_mm_CanESM2_rcp45_mar_mean_1950-1959_mean.tif,5.0,8.6,13.0
sm1_mm_CanESM2_rcp45_apr_mean_1950-1959_mean.tif,1.0,8.1,13.0
sm1_mm_CanESM2_rcp45_may_mean_1950-1959_mean.tif,2.0,6.9,13.0
sm1_mm_CanESM2_rcp45_jun_mean_1950-1959_mean.tif,1.0,6.9,13.0
sm1_mm_CanESM2_rcp45_jul_mean_1950-1959_mean.tif,2.0,7.3,13.0
sm1_mm_CanESM2_rcp45_aug_mean_1950-1959_mean.tif,4.0,8.0,13.0
sm1_mm_CanESM2_rcp45_sep_mean_1950-1959_mean.tif,5.0,8.2,12.0
sm1_mm_CanESM2_rcp45_oct_mean_1950-1959_mean.tif,5.0,8.2,12.0
sm1_mm_CanESM2_rcp45_nov_mean_1950-1959_mean.tif,5.0,8.3,12.0
sm1_mm_CanESM2_rcp45_dec_mean_1950-1959_mean.tif,5.0,8.4,13.0
sm1_mm_CanESM2_rcp45_jan_mean_1960-1969_mean.tif,4.0,8.5,12.0
sm1_mm_CanESM2_rcp45_feb_mean_1960-1969_mean.tif,4.0,8.5,13.0
sm1_mm_CanESM2_rcp45_mar_mean_1960-1969_mean.tif,5.0,8.6,13.0
sm1_mm_CanESM2_rcp45_apr_mean_1960-1969_mean.tif,1.0,7.9,13.0
sm1_mm_CanESM2_rcp45_may_mean_1960-1969_mean.tif,2.0,6.5,13.0
sm1_mm_CanESM2_rcp45_jun_mean_1960-1969_mean.tif,1.0,7.1,13.0
sm1_mm_CanESM2_rcp45_jul_mean_1960-1969_mean.tif,2.0,7.5,13.0
sm1_mm_CanESM2_rcp45_aug_mean_1960-1969_mean.tif,4.0,8.1,12.0
sm1_mm_CanESM2_rcp45_sep_mean_1960-1969_mean.tif,4.0,8.2,12.0
sm1_mm_CanESM2_rcp45_oct_mean_1960-1969_mean.tif,4.0,8.1,12.0
sm1_mm_CanESM2_rcp45_nov_mean_1960-1969_mean.tif,4.0,8.2,12.0
sm1_mm_CanESM2_rcp45_dec_mean_1960-1969_mean.tif,4.0,8.3,12.0
sm1_mm_CanESM2_rcp45_jan_mean_1970-1979_mean.tif,nan,nan,nan
sm1_mm_CanESM2_rcp45_feb_mean_1970-1979_mean.tif,nan,nan,nan
sm1_mm_CanESM2_rcp45_mar_mean_1970-1979_mean.tif,nan,nan,nan
sm1_mm_CanESM2_rcp45_apr_mean_1970-1979_mean.tif,nan,nan,nan
sm1_mm_CanESM2_rcp45_may_mean_1970-1979_mean.tif,nan,nan,nan
sm1_mm_CanESM2_rcp45_jun_mean_1970-1979_mean.tif,nan,nan,nan
sm1_mm_CanESM2_rcp45_jul_mean_1970-1979_mean.tif,nan,nan,nan
sm1_mm_CanESM2_rcp45_aug_mean_1970-1979_mean.tif,nan,nan,nan
sm1_mm_CanESM2_rcp45_sep_mean_1970-1979_mean.tif,nan,nan,nan
sm1_mm_CanESM2_rcp45_oct_mean_1970-1979_mean.tif,nan,nan,nan
sm1_mm_CanESM2_rcp45_nov_mean_1970-1979_mean.tif,nan,nan,nan
sm1_mm_CanESM2_rcp45_dec_mean_1970-1979_mean.tif,nan,nan,nan
sm1_mm_CanESM2_rcp45_jan_mean_1980-1989_mean.tif,4.0,8.7,13.0
sm1_mm_CanESM2_rcp45_feb_mean_1980-1989_mean.tif,4.0,8.7,13.0
sm1_mm_CanESM2_rcp45_mar_mean_1980-1989_mean.tif,4.0,8.8,13.0
sm1_mm_CanESM2_rcp45_apr_mean_1980-1989_mean.tif,1.0,8.3,13.0
sm1_mm_CanESM2_rcp45_may_mean_1980-1989_mean.tif,1.0,6.3,13.0
sm1_mm_CanESM2_rcp45_jun_mean_1980-1989_mean.tif,1.0,6.5,13.0
sm1_mm_CanESM2_rcp45_jul_mean_1980-1989_mean.tif,3.0,7.6,13.0
sm1_mm_CanESM2_rcp45_aug_mean_1980-1989_mean.tif,4.0,8.2,13.0
sm1_mm_CanESM2_rcp45_sep_mean_1980-1989_mean.tif,5.0,8.2,12.0
sm1_mm_CanESM2_rcp45_oct_mean_1980-1989_mean.tif,5.0,8.2,12.0
sm1_mm_CanESM2_rcp45_nov_mean_1980-1989_mean.tif,5.0,8.5,12.0
sm1_mm_CanESM2_rcp45_dec_mean_1980-1989_mean.tif,4.0,8.5,12.0
sm1_mm_CanESM2_rcp45_jan_mean_1990-1999_mean.tif,4.0,8.2,12.0
sm1_mm_CanESM2_rcp45_feb_mean_1990-1999_mean.tif,4.0,8.4,13.0
sm1_mm_CanESM2_rcp45_mar_mean_1990-1999_mean.tif,4.0,8.5,13.0
sm1_mm_CanESM2_rcp45_apr_mean_1990-1999_mean.tif,1.0,8.2,13.0
sm1_mm_CanESM2_rcp45_may_mean_1990-1999_mean.tif,1.0,7.0,13.0
sm1_mm_CanESM2_rcp45_jun_mean_1990-1999_mean.tif,1.0,6.8,13.0
sm1_mm_CanESM2_rcp45_jul_mean_1990-1999_mean.tif,2.0,7.4,13.0
sm1_mm_CanESM2_rcp45_aug_mean_1990-1999_mean.tif,4.0,8.0,13.0
sm1_mm_CanESM2_rcp45_sep_mean_1990-1999_mean.tif,4.0,8.0,12.0
sm1_mm_CanESM2_rcp45_oct_mean_1990-1999_mean.tif,4.0,7.8,12.0
sm1_mm_CanESM2_rcp45_nov_mean_1990-1999_mean.tif,4.0,8.0,12.0
sm1_mm_CanESM2_rcp45_dec_mean_1990-1999_mean.tif,4.0,8.1,12.0
sm1_mm_CanESM2_rcp45_jan_mean_2000-2009_mean.tif,4.0,8.6,12.0
sm1_mm_CanESM2_rcp45_feb_mean_2000-2009_mean.tif,4.0,8.7,12.0
sm1_mm_CanESM2_rcp45_mar_mean_2000-2009_mean.tif,4.0,8.8,12.0
sm1_mm_CanESM2_rcp45_apr_mean_2000-2009_mean.tif,1.0,8.3,13.0
sm1_mm_CanESM2_rcp45_may_mean_2000-2009_mean.tif,1.0,6.5,13.0
sm1_mm_CanESM2_rcp45_jun_mean_2000-2009_mean.tif,1.0,6.8,13.0
sm1_mm_CanESM2_rcp45_jul_mean_2000-2009_mean.tif,3.0,7.2,12.0
sm1_mm_CanESM2_rcp45_aug_mean_2000-2009_mean.tif,3.0,7.9,12.0
sm1_mm_CanESM2_rcp45_sep_mean_2000-2009_mean.tif,5.0,8.2,12.0
sm1_mm_CanESM2_rcp45_oct_mean_2000-2009_mean.tif,5.0,8.0,12.0
sm1_mm_CanESM2_rcp45_nov_mean_2000-2009_mean.tif,5.0,8.2,12.0
sm1_mm_CanESM2_rcp45_dec_mean_2000-2009_mean.tif,5.0,8.4,12.0
sm1_mm_CanESM2_rcp45_jan_mean_2010-2019_mean.tif,5.0,8.6,13.0
sm1_mm_CanESM2_rcp45_feb_mean_2010-2019_mean.tif,5.0,8.6,13.0
sm1_mm_CanESM2_rcp45_mar_mean_2010-2019_mean.tif,6.0,8.6,13.0
sm1_mm_CanESM2_rcp45_apr_mean_2010-2019_mean.tif,2.0,8.2,13.0
sm1_mm_CanESM2_rcp45_may_mean_2010-2019_mean.tif,2.0,6.7,13.0
sm1_mm_CanESM2_rcp45_jun_mean_2010-2019_mean.tif,1.0,6.8,13.0
sm1_mm_CanESM2_rcp45_jul_mean_2010-2019_mean.tif,2.0,7.1,12.0
sm1_mm_CanESM2_rcp45_aug_mean_2010-2019_mean.tif,4.0,7.9,12.0
sm1_mm_CanESM2_rcp45_sep_mean_2010-2019_mean.tif,5.0,8.2,12.0
sm1_mm_CanESM2_rcp45_oct_mean_2010-2019_mean.tif,6.0,8.1,12.0
sm1_mm_CanESM2_rcp45_nov_mean_2010-2019_mean.tif,5.0,8.2,12.0
sm1_mm_CanESM2_rcp45_dec_mean_2010-2019_mean.tif,5.0,8.5,12.0
sm1_mm_CanESM2_rcp45_jan_mean_2020-2029_mean.tif,5.0,8.7,12.0
sm1_mm_CanESM2_rcp45_feb_mean_2020-2029_mean.tif,5.0,8.8,13.0
sm1_mm_CanESM2_rcp45_mar_mean_2020-2029_mean.tif,4.0,8.8,13.0
sm1_mm_CanESM2_rcp45_apr_mean_2020-2029_mean.tif,1.0,7.8,13.0
sm1_mm_CanESM2_rcp45_may_mean_2020-2029_mean.tif,1.0,6.6,13.0
sm1_mm_CanESM2_rcp45_jun_mean_2020-2029_mean.tif,1.0,6.9,12.0
sm1_mm_CanESM2_rcp45_jul_mean_2020-2029_mean.tif,2.0,7.1,12.0
sm1_mm_CanESM2_rcp45_aug_mean_2020-2029_mean.tif,4.0,7.9,12.0
sm1_mm_CanESM2_rcp45_sep_mean_2020-2029_mean.tif,4.0,8.0,12.0
sm1_mm_CanESM2_rcp45_oct_mean_2020-2029_mean.tif,5.0,8.1,12.0
sm1_mm_CanESM2_rcp45_nov_mean_2020-2029_mean.tif,5.0,8.3,12.0
sm1_mm_CanESM2_rcp45_dec_mean_2020-2029_mean.tif,5.0,8.4,12.0
sm1_mm_CanESM2_rcp45_jan_mean_2030-2039_mean.tif,5.0,8.8,13.0
sm1_mm_CanESM2_rcp45_feb_mean_2030-2039_mean.tif,5.0,9.0,13.0
sm1_mm_CanESM2_rcp45_mar_mean_2030-2039_mean.tif,4.0,9.0,13.0
sm1_mm_CanESM2_rcp45_apr_mean_2030-2039_mean.tif,1.0,7.9,13.0
sm1_mm_CanESM2_rcp45_may_mean_2030-2039_mean.tif,1.0,6.7,13.0
sm1_mm_CanESM2_rcp45_jun_mean_2030-2039_mean.tif,1.0,6.7,12.0
sm1_mm_CanESM2_rcp45_jul_mean_2030-2039_mean.tif,2.0,7.1,12.0
sm1_mm_CanESM2_rcp45_aug_mean_2030-2039_mean.tif,4.0,7.9,12.0
sm1_mm_CanESM2_rcp45_sep_mean_2030-2039_mean.tif,4.0,7.9,12.0
sm1_mm_CanESM2_rcp45_oct_mean_2030-2039_mean.tif,4.0,8.1,12.0
sm1_mm_CanESM2_rcp45_nov_mean_2030-2039_mean.tif,4.0,8.2,12.0
sm1_mm_CanESM2_rcp45_dec_mean_2030-2039_mean.tif,4.0,8.5,13.0
sm1_mm_CanESM2_rcp45_jan_mean_2040-2049_mean.tif,5.0,8.7,12.0
sm1_mm_CanESM2_rcp45_feb_mean_2040-2049_mean.tif,5.0,8.7,13.0
sm1_mm_CanESM2_rcp45_mar_mean_2040-2049_mean.tif,5.0,8.8,13.0
sm1_mm_CanESM2_rcp45_apr_mean_2040-2049_mean.tif,1.0,7.8,13.0
sm1_mm_CanESM2_rcp45_may_mean_2040-2049_mean.tif,1.0,6.4,13.0
sm1_mm_CanESM2_rcp45_jun_mean_2040-2049_mean.tif,1.0,6.8,12.0
sm1_mm_CanESM2_rcp45_jul_mean_2040-2049_mean.tif,2.0,7.4,12.0
sm1_mm_CanESM2_rcp45_aug_mean_2040-2049_mean.tif,3.0,7.9,12.0
sm1_mm_CanESM2_rcp45_sep_mean_2040-2049_mean.tif,4.0,7.9,12.0
sm1_mm_CanESM2_rcp45_oct_mean_2040-2049_mean.tif,5.0,8.0,12.0
sm1_mm_CanESM2_rcp45_nov_mean_2040-2049_mean.tif,5.0,8.4,12.0
sm1_mm_CanESM2_rcp45_dec_mean_2040-2049_mean.tif,5.0,8.7,12.0
sm1_mm_CanESM2_rcp45_jan_mean_2050-2059_mean.tif,nan,nan,nan
sm1_mm_CanESM2_rcp45_feb_mean_2050-2059_mean.tif,nan,nan,nan
sm1_mm_CanESM2_rcp45_mar_mean_2050-2059_mean.tif,nan,nan,nan
sm1_mm_CanESM2_rcp45_apr_mean_2050-2059_mean.tif,nan,nan,nan
sm1_mm_CanESM2_rcp45_may_mean_2050-2059_mean.tif,nan,nan,nan
sm1_mm_CanESM2_rcp45_jun_mean_2050-2059_mean.tif,nan,nan,nan
sm1_mm_CanESM2_rcp45_jul_mean_2050-2059_mean.tif,nan,nan,nan
sm1_mm_CanESM2_rcp45_aug_mean_2050-2059_mean.tif,nan,nan,nan
sm1_mm_CanESM2_rcp45_sep_mean_2050-2059_mean.tif,nan,nan,nan
sm1_mm_CanESM2_rcp45_oct_mean_2050-2059_mean.tif,nan,nan,nan
sm1_mm_CanESM2_rcp45_nov_mean_2050-2059_mean.tif,nan,nan,nan
sm1_mm_CanESM2_rcp45_dec_mean_2050-2059_mean.tif,nan,nan,nan
sm1_mm_CanESM2_rcp45_jan_mean_2060-2069_mean.tif,4.0,8.7,12.0
sm1_mm_CanESM2_rcp45_feb_mean_2060-2069_mean.tif,4.0,8.8,13.0
sm1_mm_CanESM2_rcp45_mar_mean_2060-2069_mean.tif,5.0,8.9,13.0
sm1_mm_CanESM2_rcp45_apr_mean_2060-2069_mean.tif,1.0,8.3,13.0
sm1_mm_CanESM2_rcp45_may_mean_2060-2069_mean.tif,1.0,6.6,13.0
sm1_mm_CanESM2_rcp45_jun_mean_2060-2069_mean.tif,1.0,6.8,12.0
sm1_mm_CanESM2_rcp45_jul_mean_2060-2069_mean.tif,2.0,7.1,12.0
sm1_mm_CanESM2_rcp45_aug_mean_2060-2069_mean.tif,3.0,7.8,12.0
sm1_mm_CanESM2_rcp45_sep_mean_2060-2069_mean.tif,5.0,7.9,12.0
sm1_mm_CanESM2_rcp45_oct_mean_2060-2069_mean.tif,5.0,8.0,12.0
sm1_mm_CanESM2_rcp45_nov_mean_2060-2069_mean.tif,4.0,8.2,12.0
sm1_mm_CanESM2_rcp45_dec_mean_2060-2069_mean.tif,4.0,8.4,12.0
sm1_mm_CanESM2_rcp45_jan_mean_2070-2079_mean.tif,5.0,8.8,13.0
sm1_mm_CanESM2_rcp45_feb_mean_2070-2079_mean.tif,5.0,8.8,13.0
sm1_mm_CanESM2_rcp45_mar_mean_2070-2079_mean.tif,4.0,8.8,13.0
sm1_mm_CanESM2_rcp45_apr_mean_2070-2079_mean.tif,1.0,8.0,13.0
sm1_mm_CanESM2_rcp45_may_mean_2070-2079_mean.tif,1.0,6.3,13.0
sm1_mm_CanESM2_rcp45_jun_mean_2070-2079_mean.tif,1.0,6.7,12.0
sm1_mm_CanESM2_rcp45_jul_mean_2070-2079_mean.tif,2.0,7.1,12.0
sm1_mm_CanESM2_rcp45_aug_mean_2070-2079_mean.tif,4.0,7.7,12.0
sm1_mm_CanESM2_rcp45_sep_mean_2070-2079_mean.tif,4.0,7.9,12.0
sm1_mm_CanESM2_rcp45_oct_mean_2070-2079_mean.tif,5.0,8.0,12.0
sm1_mm_CanESM2_rcp45_nov_mean_2070-2079_mean.tif,5.0,8.3,12.0
sm1_mm_CanESM2_rcp45_dec_mean_2070-2079_mean.tif,5.0,8.6,12.0
sm1_mm_CanESM2_rcp45_jan_mean_2080-2089_mean.tif,5.0,8.8,12.0
sm1_mm_CanESM2_rcp45_feb_mean_2080-2089_mean.tif,5.0,9.0,13.0
sm1_mm_CanESM2_rcp45_mar_mean_2080-2089_mean.tif,5.0,9.0,13.0
sm1_mm_CanESM2_rcp45_apr_mean_2080-2089_mean.tif,1.0,8.1,13.0
sm1_mm_CanESM2_rcp45_may_mean_2080-2089_mean.tif,1.0,6.6,13.0
sm1_mm_CanESM2_rcp45_jun_mean_2080-2089_mean.tif,1.0,6.8,12.0
sm1_mm_CanESM2_rcp45_jul_mean_2080-2089_mean.tif,2.0,7.0,12.0
sm1_mm_CanESM2_rcp45_aug_mean_2080-2089_mean.tif,4.0,7.7,12.0
sm1_mm_CanESM2_rcp45_sep_mean_2080-2089_mean.tif,5.0,8.0,12.0
sm1_mm_CanESM2_rcp45_oct_mean_2080-2089_mean.tif,5.0,8.0,12.0
sm1_mm_CanESM2_rcp45_nov_mean_2080-2089_mean.tif,5.0,8.4,12.0
sm1_mm_CanESM2_rcp45_dec_mean_2080-2089_mean.tif,5.0,8.7,12.0
sm1_mm_CanESM2_rcp45_jan_mean_2090-2099_mean.tif,5.0,8.7,12.0
sm1_mm_CanESM2_rcp45_feb_mean_2090-2099_mean.tif,5.0,8.9,13.0
sm1_mm_CanESM2_rcp45_mar_mean_2090-2099_mean.tif,5.0,8.8,13.0
sm1_mm_CanESM2_rcp45_apr_mean_2090-2099_mean.tif,1.0,7.9,13.0
sm1_mm_CanESM2_rcp45_may_mean_2090-2099_mean.tif,1.0,6.6,13.0
sm1_mm_CanESM2_rcp45_jun_mean_2090-2099_mean.tif,2.0,6.9,12.0
sm1_mm_CanESM2_rcp45_jul_mean_2090-2099_mean.tif,2.0,7.1,12.0
sm1_mm_CanESM2_rcp45_aug_mean_2090-2099_mean.tif,3.0,7.6,12.0
sm1_mm_CanESM2_rcp45_sep_mean_2090-2099_mean.tif,5.0,8.0,12.0
sm1_mm_CanESM2_rcp45_oct_mean_2090-2099_mean.tif,5.0,8.0,12.0
sm1_mm_CanESM2_rcp45_nov_mean_2090-2099_mean.tif,5.0,8.1,12.0
sm1_mm_CanESM2_rcp45_dec_mean_2090-2099_mean.tif,5.0,8.4,12.0
sm1_mm_CanESM2_rcp85_jan_mean_1950-1959_mean.tif,3.0,8.4,13.0
sm1_mm_CanESM2_rcp85_feb_mean_1950-1959_mean.tif,3.0,8.5,13.0
sm1_mm_CanESM2_rcp85_mar_mean_1950-1959_mean.tif,3.0,8.5,13.0
sm1_mm_CanESM2_rcp85_apr_mean_1950-1959_mean.tif,1.0,8.2,13.0
sm1_mm_CanESM2_rcp85_may_mean_1950-1959_mean.tif,1.0,6.9,13.0
sm1_mm_CanESM2_rcp85_jun_mean_1950-1959_mean.tif,1.0,6.6,13.0
sm1_mm_CanESM2_rcp85_jul_mean_1950-1959_mean.tif,2.0,7.5,13.0
sm1_mm_CanESM2_rcp85_aug_mean_1950-1959_mean.tif,4.0,8.2,13.0
sm1_mm_CanESM2_rcp85_sep_mean_1950-1959_mean.tif,4.0,8.1,13.0
sm1_mm_CanESM2_rcp85_oct_mean_1950-1959_mean.tif,4.0,8.1,13.0
sm1_mm_CanESM2_rcp85_nov_mean_1950-1959_mean.tif,4.0,8.2,13.0
sm1_mm_CanESM2_rcp85_dec_mean_1950-1959_mean.tif,4.0,8.3,13.0
sm1_mm_CanESM2_rcp85_jan_mean_1960-1969_mean.tif,5.0,8.4,12.0
sm1_mm_CanESM2_rcp85_feb_mean_1960-1969_mean.tif,5.0,8.6,13.0
sm1_mm_CanESM2_rcp85_mar_mean_1960-1969_mean.tif,5.0,8.6,13.0
sm1_mm_CanESM2_rcp85_apr_mean_1960-1969_mean.tif,1.0,8.1,13.0
sm1_mm_CanESM2_rcp85_may_mean_1960-1969_mean.tif,1.0,6.8,13.0
sm1_mm_CanESM2_rcp85_jun_mean_1960-1969_mean.tif,1.0,6.9,12.0
sm1_mm_CanESM2_rcp85_jul_mean_1960-1969_mean.tif,2.0,7.6,13.0
sm1_mm_CanESM2_rcp85_aug_mean_1960-1969_mean.tif,4.0,8.0,12.0
sm1_mm_CanESM2_rcp85_sep_mean_1960-1969_mean.tif,5.0,8.2,12.0
sm1_mm_CanESM2_rcp85_oct_mean_1960-1969_mean.tif,5.0,8.1,12.0
sm1_mm_CanESM2_rcp85_nov_mean_1960-1969_mean.tif,5.0,8.2,12.0
